"Tweet Id","Media Id","Media URL","Tweet URL"
"""1434971034919190533""","""1434970678491430912""",https://video.twimg.com/ext_tw_video/1434970678491430912/pu/vid/1280x720/33bffQSX7vGwxk7W.mp4?tag=12,https://t.co/IU4tNEBwpH
"""1434671368499384325""","""1434671309691121671""",https://video.twimg.com/ext_tw_video/1434671309691121671/pu/vid/1280x720/-oJIjkado-6eRvGC.mp4?tag=12,https://t.co/2DYapaBMaL
"""1434600467112226820""","""1434599896129044480""",https://video.twimg.com/ext_tw_video/1434599896129044480/pu/vid/640x360/b_wkjok0B4YcjW3r.mp4?tag=12,https://t.co/qYNWAytjGd
"""1434206252280672258""","""1433926977287704582""",https://video.twimg.com/ext_tw_video/1433926977287704582/pu/vid/290x270/X5s-KFP_XieQIPhg.mp4?tag=12,https://t.co/MqT1YsUcYj
"""1433940758860427266""","""1433938904483188736""",https://video.twimg.com/ext_tw_video/1433938904483188736/pu/vid/458x360/PcKFhe0buIcuPWEq.mp4?tag=12,https://t.co/blJaBxYzQ3
"""1433606185362419737""","""1433606022690533386""",https://video.twimg.com/ext_tw_video/1433606022690533386/pu/vid/1280x720/3_Obrt3tAUAm-X92.mp4?tag=12,https://t.co/Lv0wNR5oYS
"""1433494077580840960""","""1433327894495838208""",https://video.twimg.com/ext_tw_video/1433327894495838208/pu/vid/480x270/dN45GJGl70RxYbAd.mp4?tag=12,https://t.co/45GhAWzP9N
"""1433199082084831235""","""1433198736214093825""",https://video.twimg.com/ext_tw_video/1433198736214093825/pu/vid/320x430/U9thq0IgWnTslWy9.mp4?tag=12,https://t.co/WH2uFgwxwT
"""1432572327443660803""","""1432566451894816771""",https://video.twimg.com/ext_tw_video/1432566451894816771/pu/vid/640x360/c1YGZcifAVVYNY24.mp4?tag=12,https://t.co/rJ2eaZ8LKl
"""1432455693798232065""","""1432455432421855236""",https://video.twimg.com/ext_tw_video/1432455432421855236/pu/vid/320x568/6Avs3jkHIDvZK59h.mp4?tag=12,https://t.co/HWbXMomCPu
"""1432450937130401794""","""1432394505320235008""",https://video.twimg.com/ext_tw_video/1432394505320235008/pu/vid/480x270/GG92oxpgHSfoSwfN.mp4?tag=12,https://t.co/ust7kVoKdQ
"""1431732869991333888""","""1431732706627313664""",https://video.twimg.com/ext_tw_video/1431732706627313664/pu/vid/320x568/TxtwY1EJMLD0mOHT.mp4?tag=12,https://t.co/QrTXNthTun
"""1431352573009678336""","""1431349826311000069""",https://video.twimg.com/ext_tw_video/1431349826311000069/pu/vid/640x360/-1oCbqSsZhid45--.mp4?tag=12,https://t.co/rRgiBNAMGh
"""1430901443700006920""","""1430900917549760519""",https://video.twimg.com/amplify_video/1430900917549760519/pl/ysb6ClxJjnr3qZ3n.m3u8?tag=14,https://t.co/0ZWqeqJrFX
"""1430734597306781697""","""1430733313963028481""",https://video.twimg.com/ext_tw_video/1430733313963028481/pu/pl/Br1Eps4E_Dqnit8B.m3u8?tag=12&container=fmp4,https://t.co/6Dr8IHrfHT
"""1430732289756090371""","""1430732084243402759""",https://video.twimg.com/ext_tw_video/1430732084243402759/pu/pl/4EK2l49PeHQN6Dn6.m3u8?tag=12&container=fmp4,https://t.co/JKvhWyMS9B
"""1430720553401286656""","""1430720332109729795""",https://video.twimg.com/ext_tw_video/1430720332109729795/pu/pl/O_gudE9UXJcMopFt.m3u8?tag=12&container=fmp4,https://t.co/tJEkC2LZDD
