"Tweet Id","Media Id","Media URL","Tweet URL"
"""1435305048842457089""","""1435304981389742082""",https://pbs.twimg.com/media/E-s6RqgVkAIPbhq.png,https://t.co/dREngAbXtl
"""1434937827716829186""","""1434937824944394244""",https://pbs.twimg.com/media/E-nsWWKVEAQhtpv.jpg,https://t.co/qDO1IQPK77
"""1434576691137941507""","""1434576562473488385""",https://pbs.twimg.com/media/E-ijyGlVUAE7LgJ.jpg,https://t.co/bLRzZWAWEw
"""1433944794674257925""","""1433944626382049280""",https://pbs.twimg.com/media/E-ZlClMVEAAiS_K.jpg,https://t.co/QLRLywWG6M
"""1433881848606646275""","""1433881644096581634""",https://pbs.twimg.com/media/E-Yrwh5UcAI0F_f.jpg,https://t.co/HlG4oPB7BC
"""1433881848606646275""","""1433881660580261888""",https://pbs.twimg.com/media/E-YrxfTVcAA913P.jpg,https://t.co/HlG4oPB7BC
"""1433521245862064139""","""1433521205261127680""",https://pbs.twimg.com/media/E-Tj8OmUUAAG4yO.jpg,https://t.co/PntD8ho3yI
"""1433182038727692289""","""1433131670379450370""",https://pbs.twimg.com/media/E-OBqUFUUAI9Hw3.jpg,https://t.co/dwvOL1IdfP
"""1432559519771475970""","""1432559514096594944""",https://pbs.twimg.com/media/E-F5Sb1VcAAu3xS.jpg,https://t.co/aSw0o2WICw
"""1432559519771475970""","""1432559514209828866""",https://pbs.twimg.com/media/E-F5ScQVQAIDvPF.jpg,https://t.co/aSw0o2WICw
"""1432559519771475970""","""1432559514788630530""",https://pbs.twimg.com/media/E-F5SeaVEAIm1xR.jpg,https://t.co/aSw0o2WICw
"""1432559519771475970""","""1432559515082256385""",https://pbs.twimg.com/media/E-F5SfgVcAE13vh.jpg,https://t.co/aSw0o2WICw
"""1432456618990440450""","""1432454155315007489""",https://pbs.twimg.com/media/E-EZdvyVUAEehKG.jpg,https://t.co/NNFnv82eFg
