"Tweet Id","Media Id","Media URL","Tweet URL"
"""1434664591489835012""","""1434664349184917508""",https://video.twimg.com/ext_tw_video/1434664349184917508/pu/vid/320x400/W22Fu9Da2ToIpkW0.mp4?tag=12,https://t.co/oLBaHxtcwB
"""1434645267983306759""","""1434645191621758976""",https://video.twimg.com/ext_tw_video/1434645191621758976/pu/vid/480x270/c575SMN_yK-xQcF0.mp4?tag=12,https://t.co/udXMcD3EHB
"""1434554046019481602""","""1434553922056765443""",https://video.twimg.com/ext_tw_video/1434553922056765443/pu/vid/640x360/Y5sllxfsd-fZ1QuG.mp4?tag=12,https://t.co/2Rh2ObqfIp
"""1434369197069451264""","""1285332355658313728""",https://video.twimg.com/amplify_video/1285332355658313728/pl/pe5PA7ERar84jMoj.m3u8?tag=13,https://t.co/F6ogWwVxQ8
"""1433914081082232839""","""1433913952367415297""",https://video.twimg.com/ext_tw_video/1433913952367415297/pu/vid/1280x720/Qvdf1uPnB4xKXdPa.mp4?tag=12,https://t.co/QUFo13gIUq
"""1433904251013582852""","""1433897699980546082""",https://video.twimg.com/ext_tw_video/1433897699980546082/pu/vid/644x360/zjQ0q0uvGoPf_n8-.mp4?tag=12,https://t.co/31GCN0p4aZ
"""1433872490498076673""","""1433854340511383552""",https://video.twimg.com/amplify_video/1433854340511383552/vid/1280x720/iX8Rv92lGSF9cOI-.mp4?tag=14,https://t.co/94Dw9lOPaA
"""1433553081682194441""","""1433548416794062870""",https://video.twimg.com/amplify_video/1433548416794062870/vid/1282x720/y0V1_R888yp_ir7Q.mp4?tag=14,https://t.co/FqonGkVhLI
"""1433531933514887175""","""1433531916657979416""",https://video.twimg.com/tweet_video/E-TtrtqVcBgc73-.mp4,https://t.co/qQzPfNxW4C
"""1433472523681763328""","""1433295653250105355""",https://video.twimg.com/ext_tw_video/1433295653250105355/pu/vid/320x690/BrxiaI3-EVLf39CL.mp4?tag=12,https://t.co/sd4UhMAp9T
"""1433442591773655043""","""1433326981903368194""",https://video.twimg.com/ext_tw_video/1433326981903368194/pu/vid/1280x720/5juYYkWYnwf8NyPg.mp4?tag=12,https://t.co/Dg5q5tXSkK
"""1433250183547166721""","""1424567413325008897""",https://video.twimg.com/ext_tw_video/1424567413325008897/pu/vid/1280x720/DmzxDqSkDMZlaNK8.mp4?tag=12,https://t.co/zqM1CXzqDQ
"""1433205919920254976""","""1433130096953491458""",https://video.twimg.com/ext_tw_video/1433130096953491458/pu/vid/1280x720/j9Gz7kFW79RMtfHP.mp4?tag=12,https://t.co/vOhoGANV8y
"""1432874840629735424""","""1432874744714457091""",https://video.twimg.com/ext_tw_video/1432874744714457091/pu/pl/ZpVu0GrM6_qHkEFX.m3u8?tag=12&container=fmp4,https://t.co/tMRQAMOgv2
"""1432605256626573315""","""1432604446517653507""",https://video.twimg.com/ext_tw_video/1432604446517653507/pu/vid/1280x720/ClHBp0ZcLgn9JL6H.mp4?tag=12,https://t.co/o10bz1aZqU
"""1432571053461553157""","""1432570791816679426""",https://video.twimg.com/ext_tw_video/1432570791816679426/pu/vid/480x600/YHrNzEhy7dxsAF3a.mp4?tag=12,https://t.co/RKeekHF8W2
"""1432309565979201536""","""1432155207715237896""",https://video.twimg.com/ext_tw_video/1432155207715237896/pu/vid/480x270/z81p0aBhf4Sper2T.mp4?tag=12,https://t.co/GAORUr0Q9c
"""1432307285435379713""","""1432077760382525447""",https://video.twimg.com/ext_tw_video/1432077760382525447/pu/pl/rr6YJ-atPPmV1Mfu.m3u8?tag=12&container=fmp4,https://t.co/0IsEVNYvaD
"""1432218161122709506""","""1432012121307422721""",https://video.twimg.com/ext_tw_video/1432012121307422721/pu/vid/320x568/xKQr1nZjnYIojjTv.mp4?tag=12,https://t.co/QuNhsPnEua
"""1432181984328101888""","""1432181881131339778""",https://video.twimg.com/ext_tw_video/1432181881131339778/pu/pl/DZHOpl-yKio0cqdz.m3u8?tag=12&container=fmp4,https://t.co/6wkxyCGaQ2
"""1431804595739578369""","""1431804499702607874""",https://video.twimg.com/ext_tw_video/1431804499702607874/pu/vid/480x270/33wOEW82geKPuB4J.mp4?tag=12,https://t.co/r3LfyMgjdJ
"""1431751184663007232""","""1431750969176453121""",https://video.twimg.com/ext_tw_video/1431750969176453121/pu/vid/480x852/ClOyMfMaoCZn240-.mp4?tag=12,https://t.co/rDKcJauLMV
"""1431751038134931461""","""1430213616867835908""",https://video.twimg.com/ext_tw_video/1430213616867835908/pu/vid/1280x720/EvNwSTA0zrQQjM-K.mp4?tag=12,https://t.co/nOyTfoc028
"""1431646407736266757""","""1431646348860805126""",https://video.twimg.com/ext_tw_video/1431646348860805126/pu/vid/1280x720/1u5C614bQ5-JXO2q.mp4?tag=12,https://t.co/4XevF9Heeu
"""1431636974461358084""","""1431636567890694144""",https://video.twimg.com/ext_tw_video/1431636567890694144/pu/vid/960x540/fsdHKYCJCm7Q5bCl.mp4?tag=12,https://t.co/tbskdZEPoK
"""1431260638530002959""","""1430634260776505411""",https://video.twimg.com/amplify_video/1430634260776505411/pl/NCOqVZYudnyRQQIT.m3u8?tag=14,https://t.co/B1M6TGwjtl
"""1431111978957766664""","""1431111834875039753""",https://video.twimg.com/ext_tw_video/1431111834875039753/pu/vid/480x270/RH4JPfn_M_RG4d1B.mp4?tag=12,https://t.co/dbtwtEpHXb
"""1430972471411286020""","""1430972053897715715""",https://video.twimg.com/ext_tw_video/1430972053897715715/pu/pl/4e1pI7AA5SC-tjZj.m3u8?tag=12&container=fmp4,https://t.co/h73GUUNY2Q
"""1430944537879334916""","""1430931691766525952""",https://video.twimg.com/ext_tw_video/1430931691766525952/pu/vid/320x564/hyer7NzYvwDre8dE.mp4?tag=12,https://t.co/mp44t7SN51
