"Tweet Id","Media Id","Media URL","Tweet URL"
"""1434253925863940098""","""1434248562439819275""",https://video.twimg.com/amplify_video/1434248562439819275/vid/636x360/Fdqodpb-NjbYEBWo.mp4?tag=14,https://t.co/EHIjtTUQio
"""1434253066430156801""","""1434250266384244751""",https://video.twimg.com/amplify_video/1434250266384244751/vid/636x360/nRo1eDZvSmW523pj.mp4?tag=14,https://t.co/Wdk4vfAMAN
"""1432724494846554112""","""1430344089552048133""",https://video.twimg.com/ext_tw_video/1430344089552048133/pu/vid/640x360/1f_iort6d4QFwa-i.mp4?tag=12,https://t.co/YSNBIHGp18
"""1431751613996171265""","""1416815375451258882""",https://video.twimg.com/amplify_video/1416815375451258882/vid/540x540/eUyRfVznmSNLP0gt.mp4?tag=14,https://t.co/kYWRqysdC6
"""1431478561299304450""","""1431375784095064065""",https://video.twimg.com/ext_tw_video/1431375784095064065/pu/pl/8qmqw3FX6O-E2pjK.m3u8?tag=12&container=fmp4,https://t.co/mKu5a9wxth
"""1431374567100993538""","""1430674174343712771""",https://video.twimg.com/ext_tw_video/1430674174343712771/pu/vid/640x360/zE27X6lOqvbP27n9.mp4?tag=12,https://t.co/h6nw4j8a5O
"""1431320264290103296""","""1430991525073195009""",https://video.twimg.com/amplify_video/1430991525073195009/vid/480x270/heCmtSKRhlPfYWU9.mp4?tag=14,https://t.co/G0ZIzVtagD
"""1428001558730448903""","""1428001492552740867""",https://video.twimg.com/ext_tw_video/1428001492552740867/pu/vid/480x270/VgkMtu10Fs0Guite.mp4?tag=12,https://t.co/iwReH1Tn6n
"""1427810327857549317""","""1427804285845184525""",https://video.twimg.com/ext_tw_video/1427804285845184525/pu/pl/oGCO3_baCC2Hhj7G.m3u8?tag=1,https://t.co/m6aKcdXbZ0
"""1427340804847128612""","""1427340264654327830""",https://video.twimg.com/ext_tw_video/1427340264654327830/pu/pl/KlxC2BYfQE0sNxFH.m3u8?tag=12&container=fmp4,https://t.co/aKEZRH6Kq6
"""1425667233569644546""","""1425522450993979406""",https://video.twimg.com/amplify_video/1425522450993979406/vid/640x360/SCkH8ji0bys2qtKx.mp4?tag=14,https://t.co/c5I5w2RKbR
"""1425560981258731520""","""1425558524407390210""",https://video.twimg.com/ext_tw_video/1425558524407390210/pu/pl/B3uU8thHQAolJtyi.m3u8?tag=12&container=fmp4,https://t.co/0EJB5Mk3yF
"""1424920016781078529""","""1424883683115208704""",https://video.twimg.com/ext_tw_video/1424883683115208704/pu/vid/640x360/lelDhKP9JKyTR_ac.mp4?tag=12,https://t.co/aRQZo1zuct
"""1424212482613080069""","""1424205958092185601""",https://video.twimg.com/ext_tw_video/1424205958092185601/pu/vid/640x360/azBOcqZDwiu_zMSK.mp4?tag=12,https://t.co/pavsSV69V2
"""1424078471005802501""","""1422948013375373313""",https://video.twimg.com/amplify_video/1422948013375373313/vid/320x400/dBwSE1rWzIqBne7b.mp4?tag=14,https://t.co/gQCwIvpu3H
