"Tweet Id","Media Id","Media URL","Tweet URL"
"""1434742408701374466""","""1434612289861214211""",https://pbs.twimg.com/media/E-jERteWYAMz25k.jpg,https://t.co/fP8Pz8GJoj
"""1434658849844187142""","""1434658723566272513""",https://pbs.twimg.com/media/E-jugggVQAEcwho.jpg,https://t.co/FOrjhEgvRC
"""1434658849844187142""","""1434658723566219268""",https://pbs.twimg.com/media/E-jugggUcAQLyan.jpg,https://t.co/FOrjhEgvRC
"""1434282712282451969""","""1434251807220330496""",https://pbs.twimg.com/media/E-d8a2_UcAAZYoO.jpg,https://t.co/JFpMnNbwXV
"""1434267843411931136""","""1434267833395937284""",https://pbs.twimg.com/media/E-eK_tJVgAQQag0.jpg,https://t.co/8F2duek0UJ
"""1434267843411931136""","""1434267833626546184""",https://pbs.twimg.com/media/E-eK_uAUUAgJv2z.jpg,https://t.co/8F2duek0UJ
"""1434267843411931136""","""1434267833626628096""",https://pbs.twimg.com/media/E-eK_uAVkAAiZ2L.jpg,https://t.co/8F2duek0UJ
"""1434267843411931136""","""1434267833626554370""",https://pbs.twimg.com/media/E-eK_uAUcAIr7gq.jpg,https://t.co/8F2duek0UJ
"""1434262595884630017""","""1434251119836946435""",https://pbs.twimg.com/media/E-d7y2SWYAMxRJP.jpg,https://t.co/uqffHYFPaY
"""1434262595884630017""","""1434251324720308224""",https://pbs.twimg.com/media/E-d7-xiWYAAqnSR.jpg,https://t.co/uqffHYFPaY
"""1434262595884630017""","""1434250881675956232""",https://pbs.twimg.com/media/E-d7k_EWEAgMzaS.jpg,https://t.co/uqffHYFPaY
"""1433207624355364870""","""1433200080501182466""",https://pbs.twimg.com/media/E-O_4TpVkAI1CaO.jpg,https://t.co/L6ZvQYWtHw
"""1433207624355364870""","""1433200080564064258""",https://pbs.twimg.com/media/E-O_4T4VEAIorKm.jpg,https://t.co/L6ZvQYWtHw
"""1432883796370620418""","""1432792556065083395""",https://pbs.twimg.com/media/E-JNPQ0VUAMZz0b.jpg,https://t.co/6CqIHRLjmN
"""1432883796370620418""","""1432792556060901377""",https://pbs.twimg.com/media/E-JNPQzVgAEaYWk.jpg,https://t.co/6CqIHRLjmN
"""1432883796370620418""","""1432792556073488387""",https://pbs.twimg.com/media/E-JNPQ2VkAMqeFE.jpg,https://t.co/6CqIHRLjmN
"""1432883796370620418""","""1432792556358623235""",https://pbs.twimg.com/media/E-JNPR6UYAMPRlF.jpg,https://t.co/6CqIHRLjmN
"""1432413746563993601""","""1431429492095037440""",https://pbs.twimg.com/media/E911if1XsAAmuMS.jpg,https://t.co/WkCyokQsdm
"""1431726934199734273""","""1431697906650660866""",https://pbs.twimg.com/media/E95pqR-VQAICk1t.jpg,https://t.co/U4mAu3o2qj
"""1431374494958964736""","""1430622901401579520""",https://pbs.twimg.com/media/E9qX8vWUcAAbSFZ.jpg,https://t.co/zqEtgK28iq
"""1431374198975258624""","""1431340002294710275""",https://pbs.twimg.com/media/E90kJgWVQAMrH_k.jpg,https://t.co/1Hlt3XDLWD
"""1431374149792899072""","""1430989547379195907""",https://pbs.twimg.com/media/E9vlaWDVgAMu3SW.jpg,https://t.co/Dmp2msFNhN
"""1431374149792899072""","""1430989547634970628""",https://pbs.twimg.com/media/E9vlaXAUUAQVled.jpg,https://t.co/Dmp2msFNhN
"""1431374149792899072""","""1430989547916054536""",https://pbs.twimg.com/media/E9vlaYDVUAgo-6p.jpg,https://t.co/Dmp2msFNhN
"""1431374149792899072""","""1430989547915988994""",https://pbs.twimg.com/media/E9vlaYDUUAIdQ8l.jpg,https://t.co/Dmp2msFNhN
"""1428820760362045440""","""1428807985497706497""",https://pbs.twimg.com/media/E9QlSuvVEAEMhT2.jpg,https://t.co/Jhke5pER3a
"""1427433343600136194""","""1427425417909071889""",https://pbs.twimg.com/media/E8872tHVcBE-dPl.jpg,https://t.co/nBN73yChSj
"""1427059174899273729""","""1427033680170520576""",https://pbs.twimg.com/media/E83XkkUVEAANrwB.jpg,https://t.co/Yo9fdysDAt
"""1427059174899273729""","""1427033680166277123""",https://pbs.twimg.com/media/E83XkkTUUAMglND.jpg,https://t.co/Yo9fdysDAt
"""1427059174899273729""","""1427033680178941952""",https://pbs.twimg.com/media/E83XkkWVkAADVBt.jpg,https://t.co/Yo9fdysDAt
"""1427059174899273729""","""1427033680493432833""",https://pbs.twimg.com/media/E83XklhUUAEmbYO.jpg,https://t.co/Yo9fdysDAt
"""1427047289986568192""","""1426702709239947264""",https://pbs.twimg.com/media/E8yqjhhVoAA5oHN.jpg,https://t.co/d0DQHBe0XW
"""1426962481411358726""","""1426719103297810433""",https://pbs.twimg.com/media/E8y5dyJUcAE4pEa.jpg,https://t.co/8gjaMvhhDS
"""1426919311797473284""","""1426708425363263490""",https://pbs.twimg.com/media/E8yvwPvVkAI_vmD.jpg,https://t.co/FY2UrZqF77
"""1426919311797473284""","""1426708425363189760""",https://pbs.twimg.com/media/E8yvwPvUcAAmRAR.jpg,https://t.co/FY2UrZqF77
"""1426919311797473284""","""1426708425359073284""",https://pbs.twimg.com/media/E8yvwPuVoAQg_Gw.jpg,https://t.co/FY2UrZqF77
"""1426919311797473284""","""1426708425375846402""",https://pbs.twimg.com/media/E8yvwPyVkAINh9e.jpg,https://t.co/FY2UrZqF77
"""1426662089133756417""","""1426662074948612099""",https://pbs.twimg.com/media/E8yFmS_VcAMCh0T.jpg,https://t.co/8VkRWClTN4
"""1426662089133756417""","""1426662075187691521""",https://pbs.twimg.com/media/E8yFmT4VgAEiYJT.jpg,https://t.co/8VkRWClTN4
"""1426662089133756417""","""1426662075187695618""",https://pbs.twimg.com/media/E8yFmT4VkAISA9p.jpg,https://t.co/8VkRWClTN4
"""1426662089133756417""","""1426662075187695617""",https://pbs.twimg.com/media/E8yFmT4VkAE0Cxa.jpg,https://t.co/8VkRWClTN4
"""1426347287035334656""","""1426347282228678662""",https://pbs.twimg.com/media/E8tnS8uVkAYthSl.jpg,https://t.co/3HhXER9S6F
"""1426347287035334656""","""1426347282232868866""",https://pbs.twimg.com/media/E8tnS8vVgAIg2CU.jpg,https://t.co/3HhXER9S6F
"""1425612724591988736""","""1425611318409658371""",https://pbs.twimg.com/media/E8jJ8N2VgAMbdxz.png,https://t.co/jXhu7mpFsU
"""1424820665304027143""","""1424819198472032262""",https://pbs.twimg.com/media/E8X5gxIVEAYCG3F.jpg,https://t.co/gghdpoTAY5
"""1424820665304027143""","""1424819198300065810""",https://pbs.twimg.com/media/E8X5gwfVEBIufN_.jpg,https://t.co/gghdpoTAY5
"""1424820665304027143""","""1424819198300065794""",https://pbs.twimg.com/media/E8X5gwfVEAIZU8q.jpg,https://t.co/gghdpoTAY5
"""1424820665304027143""","""1424819198300065799""",https://pbs.twimg.com/media/E8X5gwfVEAcoL9J.jpg,https://t.co/gghdpoTAY5
"""1424551820035194884""","""1424395881491492867""",https://pbs.twimg.com/media/E8R4gefUcAMlESm.jpg,https://t.co/MAgwFfMlmd
"""1424458757388439557""","""1424392061642416139""",https://pbs.twimg.com/media/E8R1CIcVIAsqUSt.jpg,https://t.co/adroyNEXPe
"""1424166330836549637""","""1424166325492936709""",https://pbs.twimg.com/media/E8OnujwUcAUWJSs.jpg,https://t.co/Zb0JualbR3
"""1423781513854738433""","""1423734745880354820""",https://pbs.twimg.com/media/E8IfNUaUYAQ7csj.jpg,https://t.co/tkqX2PJmLu
"""1423673560355115009""","""1423670837207453703""",https://pbs.twimg.com/media/E8HlFWDVUAcdnuw.jpg,https://t.co/8MVu6M2O1o
"""1423136473360994307""","""1423125838497673218""",https://pbs.twimg.com/media/E7_1aPpVcAIYho4.png,https://t.co/eVRCwYwRgr
"""1421852622353420295""","""1421691540427182082""",https://pbs.twimg.com/media/E7rc7G9XEAIG_b7.png,https://t.co/uZdjtwdrv0
"""1420085594185633796""","""1420058520695672832""",https://pbs.twimg.com/media/E7UPs2ZVEAAgD-N.jpg,https://t.co/x2OpXAvkRO
"""1419745442800144386""","""1419745151954558976""",https://pbs.twimg.com/media/E7PysY3VoAAiYRg.jpg,https://t.co/lrMSrUQdEd
"""1419745442800144386""","""1419745152097128460""",https://pbs.twimg.com/media/E7PysZZVEAwN0z0.jpg,https://t.co/lrMSrUQdEd
"""1419745442800144386""","""1419745152973770752""",https://pbs.twimg.com/media/E7PyscqVkAA4Xx8.jpg,https://t.co/lrMSrUQdEd
"""1419704231016091656""","""1419704226779832335""",https://pbs.twimg.com/media/E7PNeOtVIA86VaE.jpg,https://t.co/0syiUXb2lp
"""1419692185662857219""","""1419689160076513284""",https://pbs.twimg.com/media/E7O_xO3VUAQaLCi.jpg,https://t.co/Ln71kiltPV
"""1419383670830288902""","""1419381950356279297""",https://pbs.twimg.com/media/E7KoXReWUAE3P9F.jpg,https://t.co/PehRPRY2zQ
"""1418403335053352963""","""1418340119954657284""",https://pbs.twimg.com/media/E6700wyVEAQFIoF.jpg,https://t.co/Nj1dX9srFh
"""1418403335053352963""","""1418340156222754816""",https://pbs.twimg.com/media/E670235UUAA9Bli.jpg,https://t.co/Nj1dX9srFh
